user_id,taxi_id,driver_id,passenger_current_lat,passenger_current_lon,passenger_arrival_lat,passenger_arrival_lon,drivers_current_lat,drivers_current_lon,drivers_location,pickup_location,destination_location,drivers_review,booking_timestamp,booking_source,n_passengers,estimated_fare,estimated_arrival_time_in_m,vehicle_details,trip_duration,trip_distance,trip_rating,trip_id,time_of_day,day_of_week,weather_conditions,traffic_conditions,passenger_pick_up_time,status,order_completion_time
325,45,32,45.48816862,9.1514194,45.46671125,9.15181182,45.47260894,9.15203384,"Via Monte Rosa, 21, 20149 Milano MI, Italy","Via Marcantonio Colonna, 42, 20149 Milano MI, Italy","Via Marghera, 43, 20149 Milano MI, Italy",2.5700314273092193,2023-05-22 02:33:00,app,2,35.817733548468574,7,sedan,0 days 00:29:00,10.971909963097385,4.445935347391261,54057fc7-6268-410c-94e5-3558a7eb4d10,night,Monday,rainy,light,2023-05-22 02:41:00,completed,2023-05-22 03:10:00
480,68,74,45.48161683,9.18004794,45.47616187,9.15906108,45.46839647,9.17427313,"Via Giacomo Leopardi, 6, 20123 Milano MI, Italy","Via Paolo Sarpi, 7, 20154 Milano MI, Italy","Viale Cassiodoro, 9, 20145 Milano MI, Italy",1.1937587190915298,2023-01-04 17:06:00,app,2,42.225147830479244,5,sedan,None,,1.3112325619902494,2a2fb80e-3cf4-474e-9902-8f3181a3c674,evening,Wednesday,cloudy,normal,None,cancelled,2023-01-04 17:09:00
523,21,15,45.46089166,9.18432542,45.44438385,9.17178004,45.47042032,9.16449098,"Via Pagano Via Mascheroni, 20145 Milano MI, Italy","Via Torino, 54, 20123 Milano MI, Italy","Viale Liguria, 25, 20143 Milano MI, Italy",2.521102790793447,2023-01-26 01:59:00,website,2,32.39821226926658,13,sedan,0 days 00:03:00,4.788936978365694,4.837031847643287,1d93ef22-bc88-401b-a813-0a0b824b36f2,night,Thursday,snowy,normal,2023-01-26 02:12:00,completed,2023-01-26 02:15:00
278,23,69,45.43930859,9.17277064,45.4390662,9.16472761,45.4945275,9.1759657,"Via Maloia, 1, 20158 Milano MI, Italy","Via Spezia, 43, 20142 Milano MI, Italy","Via Santander, 36, 20143 Milano MI, Italy",2.678822324952737,2023-05-07 14:01:00,app,1,48.13373232437892,10,hatchback,0 days 00:40:00,1.3829542141319442,2.7837915863898206,89490cca-dd42-4666-8d10-a100b4b109c4,afternoon,Sunday,clear,light,2023-05-07 14:09:00,completed,2023-05-07 14:49:00
700,37,59,45.48712294,9.16156464,45.47489248,9.18138881,45.43999476,9.16438824,"Via Santander, 9, 20143 Milano MI, Italy","Via Bullona, 22, 20154 Milano MI, Italy","Arena, 20154 Milano MI, Italy",1.1736510785343301,2023-02-19 00:25:00,app,3,29.34631601356829,14,sedan,None,,3.673188899563714,bfb77aca-7e37-4734-a138-f441b518904d,night,Sunday,clear,light,None,cancelled,2023-02-19 00:39:00
174,3,51,45.4345589,9.17806111,45.44006112,9.16142843,45.47761207,9.18620508,"Via della Moscova, 46/3, 20121 Milano MI, Italy","Via Montegani Via Palmieri, 20141 Milano MI, Italy","Via Felice Lope de Vega, 25, 20143 Milano MI, Italy",3.8298351873674163,2023-10-27 18:38:00,website,4,39.75536171809732,6,minivan,0 days 00:55:00,14.039258257048791,3.9481845822647177,346ae699-5579-4aa8-9b46-75399dbcc5b5,evening,Friday,cloudy,light,2023-10-27 18:41:00,completed,2023-10-27 19:36:00
192,71,17,45.47731766,9.14915489,45.44460351,9.17550984,45.48743199,9.1719627,"Via Cenisio, 5, 20154 Milano MI, Italy","Via Sebastiano del Piombo, 14, 20149 Milano MI, Italy","Naviglio pavese, 60A, 20143 Milano MI, Italy",3.501095560536599,2023-12-19 18:33:00,website,1,30.404342573220102,8,minivan,0 days 00:48:00,18.769476406604113,2.4117255912218454,8a8ba8b3-fd59-43d5-92dc-1ac26f1fe3e2,evening,Tuesday,clear,normal,2023-12-19 18:37:00,completed,2023-12-19 19:25:00
98,34,2,45.45122244,9.16231915,45.44906201,9.17632538,45.46293314,9.18164302,"Via Sant'Orsola, 5, 20123 Milano MI, Italy","Via Tortona, 31, 20144 Milano MI, Italy","Via Emilio Gola, 8, 20143 Milano MI, Italy",4.407077914504737,2023-02-15 06:08:00,website,2,46.604115934490466,13,minivan,0 days 00:15:00,2.7007736352578893,4.167605708129949,18af55b3-7c8c-47b7-a6b5-b9305e6b0f2e,morning,Wednesday,cloudy,light,2023-02-15 06:18:00,completed,2023-02-15 06:33:00
189,52,51,45.49500871,9.16721049,45.45856875,9.17000697,45.45655022,9.14858606,"Leone, Via Leone Tolstoi, 74, 20146 Milano MI, Italy","Via Privata Costanzo Cantoni, 11, 20158 Milano MI, Italy","S. Agostino, 20123 Milano MI, Italy",2.4349622647152054,2023-10-22 18:02:00,website,1,49.11543665353799,9,suv,0 days 00:09:00,12.76190713459436,1.3543143245771079,73f0e6de-705d-4b0c-bb0e-0d6ed2e37dc0,evening,Sunday,clear,heavy,2023-10-22 18:12:00,completed,2023-10-22 18:21:00
408,28,68,45.44905189,9.17379637,45.48935588,9.14640146,45.45929223,9.18765818,"Via Giuseppe Barellai, 1, 20123 Milano MI, Italy","Via Emilio Gola, 22, 20143 Milano MI, Italy","Via Grosotto, 79, 20149 Milano MI, Italy",2.086091217655848,2023-03-27 20:13:00,app,2,28.38194817169871,12,minivan,0 days 00:44:00,9.567255389814811,3.430241066763636,8ed2ca97-aa40-40f9-bbc8-e3eed0c89134,evening,Monday,snowy,light,2023-03-27 20:29:00,completed,2023-03-27 21:13:00
27,40,38,45.47517557,9.17004143,45.43773938,9.17326535,45.45384252,9.17068839,"Corso Cristoforo Colombo, 17, 20144 Milano MI, Italy","Via Francesco Domenico Guerrazzi, 5, 20145 Milano MI, Italy","Viale Famagosta, 4, 20142 Milano MI, Italy",3.875812806632068,2023-10-03 21:03:00,website,1,10.743752774458004,12,hatchback,0 days 00:13:00,13.801918344262178,4.495983563364355,81c3e0cb-3e75-4c8e-b2e4-579f93c335e9,night,Tuesday,cloudy,moderate,2023-10-03 21:12:00,completed,2023-10-03 21:25:00
108,53,23,45.45782296,9.15821111,45.4727054,9.16038556,45.49291964,9.17449715,"F5VF+5Q Milan, Metropolitan City of Milan, Italy","Via Moisè Loria, 37, 20144 Milano MI, Italy","Via Ippolito Nievo, 10, 20145 Milano MI, Italy",1.2771424238945586,2023-09-02 00:53:00,website,2,20.069162025285593,11,suv,None,,3.4942732849064893,855bb67e-51a0-4dbb-8a09-1cd34e1f0123,night,Saturday,snowy,normal,None,cancelled,2023-09-02 01:10:00
232,46,26,45.43973324,9.15848418,45.45519934,9.18070586,45.45867537,9.17538841,"Vicolo S. Vincenzo, 7, 20123 Milano MI, Italy","Via Simone Martini, 20, 20143 Milano MI, Italy","54 - Sant'Eustorgio- P.ta Ticinese, 20123 Milano MI, Italy",3.269967440164814,2023-04-12 14:00:00,website,2,47.32887299769426,15,hatchback,0 days 00:06:00,7.977221523382121,2.8341224793232977,0ec85ed8-2e63-40c7-93e5-9ebc356c822c,afternoon,Wednesday,sunny,light,2023-04-12 14:13:00,completed,2023-04-12 14:19:00
600,58,44,45.45498565,9.18370499,45.45847543,9.1590255,45.48143922,9.16008732,"Via Giovanni da Procida, n.28, 20149 Milano MI, Italy","Via Santa Croce, 3, 20122 Milano MI, Italy","Via dei Sormani, 18, 20144 Milano MI, Italy",3.6226809386880126,2023-08-01 13:11:00,app,1,32.04668565226892,6,sedan,0 days 00:55:00,5.490314864895816,1.1798083575026412,aeb7b00e-3732-4e00-8d7d-744d5901cecc,afternoon,Tuesday,windy,normal,2023-08-01 13:16:00,completed,2023-08-01 14:11:00
306,6,29,45.44733234,9.16023094,45.44054701,9.15762533,45.44621994,9.1561429,"Via Andrea Ponti, 15A, 20143 Milano MI, Italy","Via Privata Luigi Sala, 3, 20143 Milano MI, Italy","Via Felice Venosta, 18, 20143 Milano MI, Italy",1.392821074188332,2023-05-21 21:47:00,app,1,27.039074619505207,7,suv,None,,2.934457799549089,0de16941-94a7-4e9b-93ab-10110e7ae2a7,night,Sunday,sunny,heavy,None,cancelled,2023-05-21 22:02:00
473,32,38,45.49158813,9.17497687,45.43648821,9.18111735,45.47145784,9.18779742,"Via Brera, 24/2, 20121 Milano MI, Italy","F5RF+JX Milan, Metropolitan City of Milan, Italy","Via Innocenzo Isimbardi, 15, 20141 Milano MI, Italy",2.645495445400294,2023-01-22 11:14:00,app,1,42.330939981698,6,sedan,0 days 00:10:00,16.36940806088994,4.900391970102031,31c123ff-9a09-4738-a5c5-9cb18015f722,forenoon,Sunday,cloudy,light,2023-01-22 11:22:00,completed,2023-01-22 11:32:00
505,63,10,45.44673815,9.1779971,45.43794018,9.16581544,45.4436641,9.17696342,"Viale Tibaldi, 3, 20136 Milano MI, Italy","Via Ettore Troilo, 8, 20136 Milano MI, Italy","Via Moncucco, 44, 20143 Milano MI, Italy",1.2368165636161588,2023-08-12 19:16:00,website,4,21.503391635445336,14,hatchback,None,,1.4123422696019152,273c1962-7573-4bea-96b6-05a6a41b9dbe,evening,Saturday,sunny,normal,None,cancelled,2023-08-12 19:44:00
576,17,62,45.49470852,9.16684722,45.47995915,9.15889485,45.47240093,9.16532805,"Via Vincenzo Monti, 57/4, 20145 Milano MI, Italy","Via Principe Eugenio, 7121, 20158 Milano MI, Italy","Largo Domodossola, 1, 20145 Milano MI, Italy",3.483552727447235,2023-04-13 08:43:00,app,2,20.65532974019805,13,suv,None,,4.787660209360132,1255b485-3aa0-4fa7-9b7e-34963ac3e767,morning,Thursday,sunny,normal,None,cancelled,2023-04-13 09:10:00
707,30,55,45.45613393,9.16130124,45.45666462,9.14901808,45.43592166,9.18519877,"Via Francesco de Sanctis, 104, 20141 Milano MI, Italy","Via Cola di Rienzo, 1, 20144 Milano MI, Italy","Via Zuara, 9, 20146 Milano MI, Italy",4.261592090864216,2023-08-08 02:02:00,website,2,11.63178471558988,8,suv,0 days 00:46:00,2.753344915327114,3.571698123359859,cfe82073-9075-4971-9a18-d4da3a05547c,night,Tuesday,cloudy,light,2023-08-08 02:10:00,completed,2023-08-08 02:56:00
219,20,37,45.492687,9.16859943,45.48003848,9.15698088,45.46097311,9.17315983,"Via Olona, 5, 20123 Milano MI, Italy","Via Principe Eugenio, 58, 20154 Milano MI, Italy","Viale Duilio, 5r, 20145 Milano MI, Italy",4.824481029302769,2023-10-15 11:50:00,website,2,15.746273683094817,13,suv,0 days 00:37:00,4.032737943984328,2.6877437630808196,d112910d-9f2e-4353-a2c1-d22e9c9529c0,forenoon,Sunday,clear,normal,2023-10-15 12:03:00,completed,2023-10-15 12:40:00
149,22,70,45.49242931,9.14584014,45.49164508,9.18514186,45.46090158,9.16510405,"Viale Papiniano, 8, 20144 Milano MI, Italy","Area Cani - Papa, Viale Achille Papa, 63, 20151 Milano MI, Italy","Via Alserio, 3, 20159 Milano MI, Italy",4.352515381553319,2023-09-12 22:55:00,app,1,39.51212260973058,14,sedan,-1 days +23:57:00,3.0445734780463156,4.094583355142937,28732ed5-be70-4708-a845-99ae31b7de07,night,Tuesday,windy,normal,2023-09-12 23:10:00,completed,2023-09-12 23:07:00
468,57,61,45.48539813,9.18557891,45.47731891,9.16573176,45.43527235,9.16136307,"Via Ovada, 38C, 20142 Milano MI, Italy","P.za Sigmund Freud, 1, 20124 Milano MI, Italy","Via Andrea Massena, 12/7, 20145 Milano MI, Italy",3.2515660326902607,2023-05-17 14:22:00,website,2,29.154537248311595,7,minivan,0 days 00:39:00,2.562336845420414,2.9746609377771147,dca55953-f4c4-4ad5-9549-2b2c13bc9867,afternoon,Wednesday,sunny,normal,2023-05-17 14:28:00,completed,2023-05-17 15:07:00
22,8,30,45.46631842,9.18386532,45.47360973,9.14843421,45.48056467,9.17686214,"Via Giordano Bruno, 1, 20154 Milano MI, Italy","Via Manfredo Camperio, 4, 20123 Milano MI, Italy","Via Giuseppe Pellizza da Volpedo, 23, 20149 Milano MI, Italy",2.4473417641962527,2023-08-28 15:43:00,app,1,37.711316598316614,9,suv,0 days 00:46:00,13.67475019961261,4.461290010006562,ad0c9d80-37eb-40dc-8308-fa98e10cbe98,afternoon,Monday,clear,normal,2023-08-28 15:49:00,completed,2023-08-28 16:35:00
107,62,21,45.4737517,9.15444421,45.48138301,9.18383801,45.47171354,9.1870909,"Via Brera, 19, 20121 Milano MI, Italy","Piazzale Giulio Cesare, 15, 20145 Milano MI, Italy","Viale Pasubio, 13, 20154 Milano MI, Italy",3.5827054894939243,2023-07-23 19:38:00,website,1,43.18128020272981,8,minivan,0 days 00:35:00,1.874083454956792,3.9512983778500796,34bc8fa1-bc5b-4538-a914-66a0439f6bbc,evening,Sunday,snowy,heavy,2023-07-23 19:45:00,completed,2023-07-23 20:20:00
402,12,33,45.49107445,9.15092385,45.43896647,9.17519,45.43795922,9.15534386,"Via Biella, 27, 20143 Milano MI, Italy","Viale Certosa, 36, 20155 Milano MI, Italy","Via Ascanio Sforza, 99, 20141 Milano MI, Italy",2.7967675075211846,2023-05-18 01:49:00,app,1,38.2633054020445,11,minivan,0 days 00:30:00,7.61699641237863,4.2205330127508045,776ee016-1f7b-4f93-b1cd-032ec0ed9c18,night,Thursday,clear,light,2023-05-18 02:03:00,completed,2023-05-18 02:33:00
596,14,22,45.48837745,9.17649415,45.45296259,9.14968816,45.44273766,9.18182026,"Via Francesco Brioschi, 50, 20141 Milano MI, Italy","F5QG+CR, 20154 Milan, Metropolitan City of Milan, Italy","Via Leone Tolstoi, 49, 20146 Milano MI, Italy",4.721865229374727,2023-07-15 02:00:00,website,3,15.383623795110735,14,sedan,0 days 00:17:00,15.828094370868197,4.350635799053755,cee83255-f572-45ed-b4d6-6c491619a1c3,night,Saturday,clear,moderate,2023-07-15 02:17:00,completed,2023-07-15 02:34:00
346,17,15,45.46244444,9.16505257,45.47969671,9.14564058,45.44448303,9.16143558,"Via Enrico Schievano, 2, 20143 Milano MI, Italy","Viale di Porta Vercellina, 32, 20144 Milano MI, Italy","Via Masaccio, 20, 20148 Milano MI, Italy",2.1966465023106654,2023-08-10 12:38:00,website,2,18.504451752134603,7,hatchback,0 days 00:16:00,12.353618844680412,3.2006465801354578,0c230f0c-e192-49b9-8afb-251bd2d59468,afternoon,Thursday,windy,moderate,2023-08-10 12:44:00,completed,2023-08-10 13:00:00
354,47,23,45.43607933,9.16229983,45.47442386,9.18124208,45.48588286,9.17072141,"Via Nicolò Tartaglia, 36, 20154 Milano MI, Italy","Via Ovada, 35, 20142 Milano MI, Italy","Via Legnano, 7136, 20154 Milano MI, Italy",3.298085258018505,2023-12-13 17:22:00,app,2,10.460499118627933,6,suv,0 days 00:07:00,16.16542029854498,2.324679342716861,b8e6b385-fee5-43c6-ba8a-180467569c46,evening,Wednesday,cloudy,light,2023-12-13 17:33:00,completed,2023-12-13 17:40:00
335,63,3,45.44990839,9.16422579,45.45061094,9.18014522,45.47137519,9.14731049,"Via Carlo Ravizza, 57A, 20149 Milano MI, Italy","Ripa Di P.Ta Ticinese Via Lombardini, 20143 Milano MI, Italy","Corso S. Gottardo, 11, 20136 Milano MI, Italy",3.2603957710079476,2023-09-08 17:36:00,app,3,31.691148173723455,5,hatchback,0 days 00:19:00,7.569834226774995,1.2776678859521855,d100cce2-f87c-4c66-a906-b757e859ff05,evening,Friday,clear,moderate,2023-09-08 17:41:00,completed,2023-09-08 18:00:00
373,10,50,45.48950051,9.16778186,45.4941848,9.18370429,45.44418835,9.16526611,"SPexSS11, 34, 20143 Milano MI, Italy","Via Giuseppe Govone, 28, 20155 Milano MI, Italy","Viale Stelvio, 53, 20159 Milano MI, Italy",4.873818788143663,2023-01-13 18:15:00,app,1,37.974794603737195,6,sedan,0 days 00:02:00,9.979644059177836,4.3100413143429455,e3f007ee-871c-4ffd-b456-49fa1ed8f840,evening,Friday,cloudy,light,2023-01-13 18:25:00,completed,2023-01-13 18:27:00
627,41,39,45.45874336,9.17515438,45.45009701,9.18089721,45.49445596,9.1841053,"Viale Stelvio, 53, 20159 Milano MI, Italy","Via S. Vincenzo, 20, 20123 Milano MI, Italy","Via Privata Giovanni Bertacchi, 5, 20136 Milano MI, Italy",3.868855541781387,2023-10-22 22:18:00,app,3,37.20450762171076,9,hatchback,0 days 00:36:00,5.428143871847193,4.282462118228128,6f54ba8d-1bc9-438e-b9dc-eede1628f8e6,night,Sunday,windy,normal,2023-10-22 22:23:00,completed,2023-10-22 22:59:00
747,28,59,45.44047362,9.14891988,45.47090852,9.18830325,45.48742668,9.16726134,"Via Cenisio, 37, 20154 Milano MI, Italy","Via Santa Rita da Cascia, 22, 20143 Milano MI, Italy","Via Brera, 24/4, 20121 Milano MI, Italy",4.357193266222845,2023-04-09 17:14:00,website,4,42.79124195118968,5,sedan,0 days 00:42:00,9.540747575866936,3.909341673083275,3e739c5e-c046-45ec-a859-a9e29b0dbb8e,evening,Sunday,rainy,normal,2023-04-09 17:16:00,completed,2023-04-09 17:58:00
89,24,45,45.46580689,9.15367065,45.46120144,9.17564812,45.44575615,9.15145408,"Via Morimondo, 18, 20143 Milano MI, Italy","Via Seprio, 5, 20146 Milano MI, Italy","Via Lanzone, 30, 20123 Milano MI, Italy",3.177175336843263,2023-08-23 02:03:00,app,3,16.843439578293324,10,hatchback,0 days 00:27:00,14.171052609444192,1.2364258906419798,d7d6fdff-da7b-45fa-8832-8c2a504c9608,night,Wednesday,cloudy,normal,2023-08-23 02:15:00,completed,2023-08-23 02:42:00
161,57,21,45.47732335,9.147216,45.48617999,9.1574681,45.48000197,9.14912017,"Via Guglielmo Silva, 16, 20149 Milano MI, Italy","Via Monte Bianco, 43, 20149 Milano MI, Italy","Corso Sempione, 89, 20149 Milano MI, Italy",2.3842419580771144,2023-05-09 22:07:00,app,4,10.471774819433177,8,suv,0 days 00:41:00,10.168429251325874,2.7282767305378646,b6fd42b9-8feb-468e-9d2e-b2155fcbda9b,night,Tuesday,snowy,normal,2023-05-09 22:14:00,completed,2023-05-09 22:55:00
499,26,73,45.4579854,9.16185817,45.48416974,9.18032437,45.4707259,9.18343111,"Foro Buonaparte, 20, 20121 Milano MI, Italy","Via Vincenzo Foppa, 17, 20144 Milano MI, Italy","Via Ceresio, 19, 20154 Milano MI, Italy",2.9966738385441114,2023-04-11 23:42:00,app,1,15.429210590802697,7,minivan,0 days 00:40:00,8.93660398617238,1.277445747418056,d62d924d-2439-44a8-a919-0ba0962adbb2,night,Tuesday,snowy,light,2023-04-11 23:48:00,completed,2023-04-12 00:28:00
298,43,58,45.4894464,9.15613368,45.48097838,9.18815843,45.47084092,9.15447505,"Via Monte Rosa, 3, 20149 Milano MI, Italy","Via Lorenzo Bartolini, 20, 20155 Milano MI, Italy","Via Gaspare Rosales, 1, 20124 Milano MI, Italy",1.9799375801344978,2023-02-20 14:16:00,app,4,42.844331784310505,5,minivan,None,,1.2032167701929009,a2ddf8fd-cb32-4542-bcd7-85d17c65384e,afternoon,Monday,windy,light,None,cancelled,2023-02-20 14:42:00
650,18,39,45.4447512,9.17806196,45.47332558,9.18204259,45.4437675,9.1639588,"Viale Cassala, 28, 20143 Milano MI, Italy","Via Vincenzo Brunacci, 4, 20136 Milano MI, Italy","Piazzale Marengo, 65, 20121 Milano MI, Italy",3.100428981880567,2023-01-24 04:54:00,app,1,17.118866806389494,15,suv,0 days 00:08:00,19.6752768698067,1.7655497136573621,2d9f6ad2-aff0-40c8-a782-120cba6e0dc2,night,Tuesday,rainy,normal,2023-01-24 05:13:00,completed,2023-01-24 05:21:00
145,45,56,45.45593157,9.18710145,45.45908446,9.15780326,45.43823355,9.15000348,"Viale Faenza, 26/8, 20142 Milano MI, Italy","Corso Italia, 42, 20122 Milano MI, Italy","Via Moisè Loria, 74, 20144 Milano MI, Italy",3.459532499679886,2023-04-26 18:40:00,website,2,39.06456636346873,7,hatchback,0 days 00:03:00,14.209694769423884,3.5520431881842884,e44c82f7-d14b-4109-9062-9b4c7117387b,evening,Wednesday,cloudy,normal,2023-04-26 18:48:00,completed,2023-04-26 18:51:00
79,26,18,45.4543106,9.15773798,45.43440087,9.16283012,45.49374913,9.17202665,"Viale Vincenzo Lancetti, 7136, 20158 Milano MI, Italy","Via Andrea Solari, 52, 20144 Milano MI, Italy","Via S. Vigilio, 19, 20142 Milano MI, Italy",2.7863637503598597,2023-08-07 14:31:00,website,2,46.81429460861553,10,hatchback,0 days 00:53:00,12.273906745533411,3.5276264380520193,13788826-3df4-4be1-9c26-6650c0dfd1d8,afternoon,Monday,snowy,moderate,2023-08-07 14:37:00,completed,2023-08-07 15:30:00
723,52,72,45.48851542,9.14576367,45.47513533,9.14948669,45.49034897,9.18187098,"Via Arnaldo da Brescia, 7, 20159 Milano MI, Italy","Via Grosotto, 79, 20149 Milano MI, Italy","Via Monte Rosa, 36, 20149 Milano MI, Italy",4.6247948740050635,2023-05-13 11:11:00,website,1,16.755792183344283,6,suv,0 days 00:53:00,16.773491843656814,3.253192660778697,6bf65ea1-0371-4860-b515-3e1dc4360959,forenoon,Saturday,windy,heavy,2023-05-13 11:14:00,completed,2023-05-13 12:07:00
279,62,17,45.45694018,9.18160652,45.46862247,9.16960682,45.45006459,9.18725331,"Via Guglielmo Röntgen, 18, 20136 Milano MI, Italy","Via Molino delle Armi, 45, 20123 Milano MI, Italy","Via Giuseppe Rovani, 7, 20123 Milano MI, Italy",1.7150662430889523,2023-07-14 12:55:00,app,1,29.317865223488482,8,suv,None,,2.060584255412263,b51ac156-d0e4-4982-987e-14674c7d96bb,afternoon,Friday,snowy,normal,None,cancelled,2023-07-14 13:20:00
424,35,17,45.45807928,9.16397245,45.46253518,9.15493586,45.44377227,9.18142525,"Viale Tibaldi, 38, 20136 Milano MI, Italy","Via Vincenzo Foppa, 7, 20144 Milano MI, Italy","Via Giorgio Washington, 52, 20146 Milano MI, Italy",2.7960211502008976,2023-09-21 07:00:00,website,1,27.1190866220224,7,hatchback,0 days 00:41:00,12.860830784818454,2.7072683539979456,77973c86-6176-4fd8-b7d2-e99594cae5ae,morning,Thursday,sunny,light,2023-09-21 07:07:00,completed,2023-09-21 07:48:00
383,11,8,45.44300308,9.17586267,45.4341571,9.14891095,45.47270243,9.1664672,"Via Vincenzo Monti, 57, 20145 Milano MI, Italy","Alzaia Naviglio Pavese, 78, 20142 Milano MI, Italy","Via Teramo, 14, 20142 Milano MI, Italy",2.7794540801935486,2023-01-17 01:55:00,website,3,15.134960557289432,11,hatchback,0 days 00:10:00,16.72493659499247,2.967457488072581,0919b50c-5dd8-4a33-9584-69387f8d335d,night,Tuesday,sunny,light,2023-01-17 02:04:00,completed,2023-01-17 02:14:00
452,8,25,45.47929149,9.17998749,45.44743416,9.18708994,45.47640627,9.16037431,"Viale Cassiodoro, 28, 20145 Milano MI, Italy","Via Bramante, 9, 20154 Milano MI, Italy","Via Gian Carlo Castelbarco, 27, 20136 Milano MI, Italy",2.9022671569818117,2023-12-09 03:30:00,website,2,27.719470913271973,14,suv,0 days 00:08:00,12.84741772926463,4.583275908977925,913a5da3-9eb5-47e7-848b-c56df33218a4,night,Saturday,snowy,heavy,2023-12-09 03:45:00,completed,2023-12-09 03:53:00
288,52,70,45.47664187,9.1875312,45.4349055,9.16014828,45.47056914,9.18719019,"Via del Carmine, 4, 20121 Milano MI, Italy","Via Solferino, 28, 20121 Milano MI, Italy","Via Antonio di Rudinì, 8, 20142 Milano MI, Italy",3.3525898571550825,2023-05-14 11:37:00,website,4,13.1990305131492,13,minivan,0 days 00:07:00,10.412299130166772,4.157029446264056,7e18bde9-f009-4a5b-a803-d71a02b30e33,forenoon,Sunday,windy,heavy,2023-05-14 11:48:00,completed,2023-05-14 11:55:00
59,53,24,45.48524355,9.18203127,45.46024055,9.1753957,45.46471002,9.16894454,"Via Morozzo della Rocca, 6, 20123 Milano MI, Italy","Via Farini Via Ferrari, 20154 Milano MI, Italy","Via Edmondo de Amicis, 46, 20123 Milano MI, Italy",4.064352638674709,2023-06-10 10:56:00,website,1,19.7753194197415,14,minivan,0 days 00:02:00,16.07635961782585,4.045494508853263,0b5fbce8-cc61-40c6-8677-4531965516be,forenoon,Saturday,windy,heavy,2023-06-10 11:05:00,completed,2023-06-10 11:07:00
227,20,52,45.45332818,9.15157002,45.44832739,9.16911849,45.43810721,9.15010073,"Via Taranto, 4, 20142 Milano MI, Italy","Via Vespri Siciliani, 7, 20146 Milano MI, Italy","Via Filippo Argelati, 33, 20143 Milano MI, Italy",3.1920167407536995,2023-11-22 17:43:00,website,2,20.340477692255924,13,suv,0 days 00:05:00,3.5089467589634746,4.93969871667726,f4f9e9fe-4ed4-4f2d-a12b-c9838514ec79,evening,Wednesday,cloudy,heavy,2023-11-22 17:59:00,completed,2023-11-22 18:04:00
36,70,20,45.47006152,9.18892935,45.4521469,9.18303072,45.47120239,9.18208933,"Via Giovanni Lanza, 3, 20121 Milano MI, Italy","Via Privata Fratelli Gabba, 7B, 20121 Milano MI, Italy","Viale Col di Lana, 5, 20136 Milano MI, Italy",2.2815139292327102,2023-09-02 03:42:00,website,1,22.3526552448756,7,suv,0 days 00:16:00,16.212941895066198,4.5930411688871935,5db68d7d-93ba-48bf-b01f-15601af630d7,night,Saturday,clear,heavy,2023-09-02 03:54:00,completed,2023-09-02 04:10:00
302,75,29,45.45935243,9.16299296,45.46624892,9.1575875,45.44958191,9.15170583,"Via Leone Tolstoi, 3, 20144 Milano MI, Italy","166 - Dezza - Caravaggio, 20144 Milano MI, Italy","Corso Vercelli, 55, 20144 Milano MI, Italy",2.918082327690585,2023-03-19 16:52:00,app,1,13.2119350486456,9,hatchback,0 days 00:20:00,12.366117956592198,2.941434409963991,c3cfca1f-0350-4f57-a89c-7021ca77f4a8,afternoon,Sunday,clear,normal,2023-03-19 17:01:00,completed,2023-03-19 17:21:00
138,35,34,45.45523531,9.1487015,45.44177234,9.15389748,45.48387814,9.18678645,"Stazione Garibaldi M2 M5, 20124 Milano MI, Italy","Leone, Via Leone Tolstoi, 68, 20146 Milano MI, Italy","Via Ettore Ponti, 41, 20143 Milano MI, Italy",1.7612670666978345,2023-02-17 04:15:00,app,1,20.031688900006177,11,sedan,None,,2.1506994969108284,37826edb-1cae-4ca0-8709-9de50fa546a0,night,Friday,snowy,light,None,cancelled,2023-02-17 04:31:00
344,72,43,45.4715614,9.14789921,45.44937978,9.16650126,45.45729458,9.16512703,"Via Montevideo, 13, 20144 Milano MI, Italy","Via Domenichino, 47, 20149 Milano MI, Italy","Via Privata Eugenio Barsanti, 4A, 20143 Milano MI, Italy",2.8678988090847093,2023-09-12 07:14:00,app,3,28.03957198259175,8,hatchback,None,,3.6472153246334753,a7b79cb7-5235-4f91-8ef2-66098c5d2fa1,morning,Tuesday,clear,normal,None,cancelled,2023-09-12 07:41:00
695,16,2,45.48290816,9.16348089,45.45888634,9.17849193,45.4426376,9.16229905,"Via Ernesto Calindri, 4, 20143 Milano MI, Italy","Corso Sempione, 52, 20145 Milano MI, Italy","Via Gian Giacomo Mora, 22, 20123 Milano MI, Italy",1.8088578862127132,2023-07-24 01:02:00,website,4,34.49100517440673,13,hatchback,None,,3.5611204533276144,936bbd5f-93ac-4407-9f81-7ec64f1b28ce,night,Monday,clear,moderate,None,cancelled,2023-07-24 01:26:00
712,67,45,45.45648953,9.18343098,45.43860492,9.17374791,45.43716775,9.14744631,"V.Le Faenza Via Campari, 20142 Milano MI, Italy","Via Santa Croce, 4, 20122 Milano MI, Italy","Via Bordighera, 45, 20142 Milano MI, Italy",2.0539793143579828,2023-04-12 12:33:00,website,2,25.479441949078534,13,hatchback,0 days 00:36:00,18.27071618505555,3.094787463854017,8efc2c0a-7c0a-4044-8877-0f98e92368dc,afternoon,Wednesday,windy,light,2023-04-12 12:48:00,completed,2023-04-12 13:24:00
